"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message";"from"
"1";"124";"106";"1058116737612843_3631429726948185";"data";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"Cristian Ghinea, Ministrul Investițiilor și Proiectelor Europene, a vorbit într-un interviu despre investițiile și proiectele care vor fi făcute în acest an cu ajutorul fondurilor europene. Obiectivul major este atragerea tuturor fondurilor puse la dispoziție pentru a da startul reformei în țara noastră.  De exemplu, banii alocați sectorului antreprenorial vor fi o prioritate pentru Cristian Ghinea, atât în Planul Național de Redresare și Reziliență (PNRR) cât și în programele operaționale. În total, vorbim despre o sumă de 6 miliarde de euro pentru redresarea acestui sector.  Cristian Ghinea a oferit explicații pe larg despre:  ✔ Condițiile și regimul proiectelor din Planul Național de Redresare și Reziliență (PNRR) comparativ cu cele pe fonduri structurale. Există sau nu proiecte mature?  ✔ Venitul minim de Incluziune, ca exemplu de reformă ce ar putea fi finanțată prin PNRR.  ✔ Dezbaterea și refacerea documentului existent pe PNRR ✔ Fondurile pe măsurile pentru IMM -uri  ✔ Eventuala noua acreditare a autorităților de management.";"2021-01-16T09:43:00+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"125";"106";"1058116737612843_163104088919167";"data";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"Viceprim-ministrul Dan Barna, copreședinte USR PLUS, este în direct la emisiunea „Punct de întâlnire” cu Radu Tudor.";"2021-01-15T18:00:28+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"126";"106";"1058116737612843_3629548123803012";"data";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"Testele rapide pentru depistarea COVID-19 vor fi folosite și în școli. Anunțul a fost făcut joi seară de către ministrul Sănătății, Vlad Voiculescu, în cadrul unui interviu televizat:  „Testele antigen au evoluat în ultimele luni, Cel puțin pentru pacienții simptomatici, lucrurile sunt cât se poate de clare, aceste teste sunt aproape fel de exacte ca cele Real Time PCR. Putem să le folosim și le vom folosi în școli”.  La rândul său, secretarul de stat în Ministerul Sănătății Andreea Moldovan, medic epidemiolog, a venit cu noi precizări, vineri, în cadrul unei intervenții la Digi24, despre strategia de testare în școli pentru COVID-19 pe care ministerul o pregătește:  „Vom elabora în colaborare cu Institutul Național de Sănătate Publică o strategie de testare în școli. De asemenea, elaborăm un ghid de conduită în școli pentru că e foarte important ca școlile să știe ce au de făcut. Testarea cu antigen e relativ simplă, are avantajul de timp rapid de execuție. Testările se vor face prin cabinetele școlare pe care ne vom axa pentru prelucrarea și interpretarea acestora”.";"2021-01-15T17:29:00+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"127";"106";"1058116737612843_3629532723804552";"data";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"Ministrul Economiei, Claudiu Nasui, a publicat statusul procesării dosarelor pentru măsurile 1, 2 și 3 privind ajutorul de stat pentru IMM-uri: https://bit.ly/3su7UEo   „Am prioritizat comunicarea respingerilor, astfel încât cei care au aplicat să poată fi informați și să poată contesta, dacă este cazul. De aceea, veți vedea o creștere a respingerilor procesate”, a afirmat Claudiu Năsui.";"2021-01-15T16:59:00+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"128";"106";"1058116737612843_2791741481078502";"data";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"Ministrul Sănătății, Vlad Voiculescu, anunțuri de ultimă oră privind procesul de vaccinare împotriva COVID-19";"2021-01-15T16:12:49+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"129";"106";"1058116737612843_3629467430477748";"data";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"Ministrul Sănătății, Vlad Voiculescu, despre a doua etapă de vaccinare împotriva COVID-10, care începe astăzi, și condițiile de înscriere:";"2021-01-15T15:52:01+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"130";"106";"1058116737612843_3629462443811580";"data";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"Dincolo de celebrarea simbolică a Zilei Naționale a Culturii, considerăm că este necesar, ca partid politic, să ne referim, punctual, la ceea ce putem și avem datoria să facem pentru a sprijini sectorul cultural. Cu atât mai mult în actualul context al pandemiei de COVID-19, care a avut un efect negativ major asupra acestui domeniu.  Asigurarea unui viitor pentru cultura independentă a fost unul dintre angajamentele asumate de USR PLUS încă din timpul campaniei electorale și rămâne un obiectiv atât la nivel parlamentar, cât și guvernamental.   La acest moment, sectorul independent-privat este unul lipsit de un cadru de sustenabilitate și e puternic condiționat economic de coexistența cu sectorul public. Acest lucru trebuie să se schimbe!  Reluarea activității acestui sector e direct dependentă de regândirea producției și de adaptarea la condiții de acces la cultură și de consum cultural în actualul context pandemic.  Am spus, încă de anul trecut, că sprijinul acordat sectorului cultural ar trebui să vizeze două componente: una cu caracter compensatoriu și o alta, de relansare a producției.  O parte din finanțarea necesară ar putea proveni din mecanismul UE de relansare și reziliență, iar o altă parte, de la bugetul de stat.   Statul are toate instrumentele necesare la dispoziție pentru a ajuta acest sector. Trebuie doar să vrea.  USR PLUS va acționa în acest sens!";"2021-01-15T15:16:53+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"131";"106";"1058116737612843_3629352363822588";"data";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"Alianța USR PLUS propune în premieră un proces transparent și consultativ pentru stabilirea conducerii executive a Administrației Rezervației Biosferei Delta Dunării (ARBDD), responsabilitate care a revenit Alianței după negocierile cu partenerii de coaliție.   Pentru începerea procesului de recrutare, cei doi copreședinți ai Alianței i-au adresat o invitație lui Ivan Patzaichin să formeze un grup consultativ reprezentativ pentru Delta Dunării din care să facă parte asociații și actori relevanți, cu preocupări reale în ceea ce privește destinul Deltei. Acest grup consultativ va avea rolul de a creiona mandatul viitorului guvernator, profilul profesional și elementele de competență necesare pentru a asigura o bună guvernare a Deltei Dunării.   USR PLUS consideră că viitorul guvernator al Deltei Dunării și echipa sa trebuie să regândească rolul ARBDD prin armonizarea obiectivelor economice, de mediu, de patrimoniu natural și cultural implicând în decizii comunitățile locale și asociațiile civice.    Ne dorim ca această numire să nu fie doar o simplă decizie politică ci una care să implice comunitatea acestei rezervații naturale cu un potențial imens, care are nevoie disperată de o viziune coerentă pentru Deltă.   „Vreau să scoatem Delta Dunării din circuitul politizării pentru că dezvoltarea durabilă a zonei e un obiectiv național și chiar european prin valoarea și marimea finanțărilor de la UE care pot fi atrase. Faptul că implicăm în această alegere a conducerii ARBDD, încă de la început, asociații de pescari, asociații care protejează patrimoniul cultural sau actori din turism este pentru că vrem o viziune împărtășită pentru viitorul Deltei și o colaborare strânsă între comunitate și administrație“, a subliniat Dacian Cioloş, copreședinte USR PLUS, deputat european și președintele Renew Europe.  „Delta Dunării e unul din locurile cu care fiecare dintre noi ne mândrim de câte ori vorbim despre România. Participarea USR PLUS la guvernare înseamnă și respectarea promisiunii că oamenii competenți, cu viziune reală de dezvoltare durabilă - care înseamnă respect pentru natură, dar și preocupare pentru viața economică a Deltei - pot să arate că buna guvernare chiar este posibilă. Am foarte mare încredere că alături de Ivan Patzaichin și cei care iubesc cu adevărat Delta vom găsi un guvernator de ispravă”, a spus Dan Barna, copreședinte USR PLUS și vicepremier al Guvernului României.";"2021-01-15T14:27:13+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"132";"106";"1058116737612843";"offcut";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"133";"106";"1058116737612843";"headers";"fetched (200)";"2021-01-20 10:29:55.107007";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"134";"106";"1058116737612843_694340347882233";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Vlad Voiculescu, ministrul Sănătății, este invitat la emisiunea „România 9” de la TVR 1";"2021-01-14T19:02:21+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"135";"106";"1058116737612843_3626775887413569";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Vlad Voiculescu, ministrul Sănătății, vorbește în această seară, de la ora 21:00, la emisiunea „România9” de la TVR 1, despre campania de vaccinare împotriva COVID-19 și despre prioritățile sale în Ministerul Sănătății.";"2021-01-14T17:59:00+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"136";"106";"1058116737612843_3627003580724133";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Școlile se vor redeschide din 8 februarie. Ministrul Sănătății, Vlad Voiculescu, transmite că, dacă situația epidemiologică din țara noastră nu se va schimba semnificativ în următoarele săptămâni, odată cu începerea noului semestru unitățile de învățământ vor funcționa în trei scenarii: Verde - toate școlile deschise Galben - grădinițele, clasele primare și terminale deschise Roșu - grădinițele și clasele primare deschise  Scenariul va fi stabilit în funcție de numărul de cazuri raportat la mia de locuitori din acea localitate. Decizia este luată ținând cont de recomandările specialiștilor.";"2021-01-14T17:22:01+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"137";"106";"1058116737612843_3626785840745907";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Europarlamentarul Dragoș Pîslaru a luat măsuri pentru a corecta primul efect resimțit de români în urma Brexit-ului: muncitorii sezonieri plătesc cu 55 de lire în plus față de alți cetățeni UE la obținerea vizei în Marea Britanie.  În căutarea unei explicații, Dragoș s-a adresat Consulatului României din Londra, a înaintat o întrebare scrisă Comisiei Europene și va verifica informația cu ministrul Bogdan Aurescu.  La o primă vedere, măsura este discriminatorie mai ales în contextul în care muncitorii români sunt un aport substanțial pentru economia britanică.";"2021-01-14T17:00:21+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"138";"106";"1058116737612843_3626769410747550";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Transparentizarea activității Ministerului Economiei a fost de la bun început un obiectiv-cheie pentru Claudiu Nasui, care a anunțat că va face publice atât problemele, cât și soluțiile găsite, indiferent despre ce măsură sau proiect este vorba. Totul pentru ca românii să fie informați corect și în timp util.   Astăzi, ministrul Economiei a publicat întrebările primite pe e-mail, rețelele de Social Media sau în comentarii pe subiectul schemelor de ajutor de stat COVID-19 pentru susţinerea activităţii IMM-urilor și răspunsurile oferite de minister, într-un limbaj cât mai accesibil și clar.   „Aici este prima versiune a documentului, acesta urmând să fie updatat periodic cu noile clarificări solicitate: https://bit.ly/2XClLtZ”, a precizat Claudiu Năsui.  În plus, Ministerul Economiei urmează să publice săptămâna aceasta lista cu statusul aplicațiilor pentru schemele de ajutor de stat COVID-19, urmând să fie incluse informații mai detaliate.   „Procesul de transparentizare este unul pentru care acum creăm procedurile deoarece este prima oară când deschidem ministerul celor care interacționează cu el, cu adevărat.   Transparența nu este doar un slogan, este un mod de lucru pe care îl adoptăm în toate departamentele și serviciile din subordine, iar acest exercițiu este parte din proces”, a subliniat Claudiu Năsui.";"2021-01-14T15:55:00+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"139";"106";"1058116737612843_3626649677426190";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Trebuie să știm ce s-a întâmplat cu voturile prin corespondență ale românilor. Radu Mihail, liderul senatorilor USR PLUS, a adresat o serie de întrebări președintelui Autorității Electorale Permanente (AEP) și Directorului General al Poștei solicitând o explicație clară cu privire la felul în care 14.000 de voturi ale românilor din Diaspora nu au putut fi contabilizate în cadrul procesului electoral.  Senatorul de Diaspora a cerut răspuns la următoarele întrebări:  🔘  Câte plicuri nu au mai ajuns deloc la alegători și care sunt cauzele? 🔘  Câte plicuri au ajuns la birourile electorale pentru votul prin corespondență și la cele din cadrul misiunilor diplomatice după expirarea termenului limită prevăzut de legislaţia electorală, și anume după data de 3 decembrie ora 23:59? 🔘 Care sunt cauzele acestor situații întâlnite și ce măsuri vor fi luate în consecință pentru creșterea încrederii alegătorilor români în opțiunea votului prin corespondență la viitorul scrutin?  A trecut deja mai mult de o lună de la alegerile parlamentare și trebuie să avem o explicație concretă privind această situație. #USRPLUSinParlament";"2021-01-14T15:10:01+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"140";"106";"1058116737612843_3626454907445667";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Depolitizarea Curții Constituționale rămâne o prioritate pentru USR PLUS, convenită și alături de partenerii de coaliție în cadrul programului de guvernare.  Ministrul Justiției, Stelian Ion, a vorbit, în cadrul unui interviu, despre oportunitatea schimbării modalităţii de numire a judecătorilor la Curtea Constituţională pentru ca instituția să își recupereze prestigiul pierdut.  „Modificarea modalităţii de numire a judecătorilor la Curtea Constituţională nu poate fi făcută decât prin revizuirea Constituţiei şi atunci este foarte important să începem discuţiile pe acest subiect. Cred că ar fi benefic pentru CCR”, a afirmat Stelian Ion, subliniind faptul că nu este absolut deloc de acord cu desfiinţarea Curții Constituționale.  Schimbarea modalității de numire a Avocatului Poporului, a Curții de Conturi, limitarea numărului de mandate pentru aleşii locali, dar și a imunității parlamentare rămân alte obiective în procesul de reviziure a Constituției pentru actualul ministru al Justiției.   „Sunt multe chestii discutate, dar în programul de guvernare nu le-am trecut pe toate pentru că ar fi necesitat o negociere mai îndelungată între parteneri”, a precizat Stelian Ion.";"2021-01-14T13:59:01+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"141";"106";"1058116737612843_3626371854120639";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"USR PLUS își menține angajamentul, anunțat încă din timpul campaniei electorale, privind eliminarea pensiilor speciale.   În programul de guvernare, convenit cu partenerii de coaliției, am stabilit clar că vom crea o comisie specială parlamentară pentru a identifica și rezolva inechitățile din tot sistemul de pensii.   Această comisie ar urma să ia în discuție și pensiile magistraților, potrivit anunțului făcut de ministrul Justiției, Stelian Ion, în cadrul unui interviu televizat: http://bit.ly/2XBGez6  USR PLUS va propune partenerilor de coaliție ca această comisie să fie înființată la începutul sesiunii parlamentare și să abordeze fiecare categorie de beneficiari de pensii speciale, a precizat deputatul USR Cristina Prună, miercuri seară, în cadrul unei emisiuni.    „Poate o soluție ar fi să facem legi diferite care să trateze în mod diferit fiecare categorie de pensionari speciali și CCR să nu mai respingă. Am discutat cu partenerii de coaliție soluții, pentru a elimina aceste pensii speciale, și am convenit că această comisie poate să fie un bun început să avem legi care să elimine aceste pensii speciale. Va trebui să vedem care este soluția cea mai bună, uitându-ne la deciziile CCR și analizându-le. Eu cred în continuare că impozitarea este o soluție bună dacă nu luăm toate tipurile de pensii la pachet.  Putem să începem cu pensiile parlamentarilor, este cel mai simplu de abrogat și putem să dăm un semnal oamenilor că, iată, se poate”, a declarat Cristina Prună.";"2021-01-14T11:47:21+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"142";"106";"1058116737612843_3626215790802912";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Deputatul Adrian Wiener, medic de profesie, spune că discuția despre deschiderea școlilor de la 8 februarie trebuie îndreptată mai ales către elevii claselor 0-IV, VIII-XII, aici e prioritatea.  Dar decizia reluării cursurilor la școală trebuie să vină în urma unor certitudini ale specialiștilor: adică măsurarea ratei de transmitere printr-o testare mai extensivă, dar și evaluarea măsurilor de igienă și de distanțare fizică din interiorul școlilor în contextul aflării incidenței noii tulpini.  România nu este singura țară care a închis școlile, același lucru se întâmplă la această oră și în Germania, în Austria, în Olanda, în Danemarca, în Ungaria sau Franța, unde toate universitățile sunt închise.";"2021-01-14T10:17:31+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"143";"106";"1058116737612843_3626095590814932";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Toți cetățenii români vor putea să se vaccineze gratuit antigripal. Anunțul a fost făcut în această dimineață de Vlad Voiculescu, ministrul Sănătății, care a decis că nu va mai exista o prioritizare la vaccinare impusă de grupele de risc.  „Este necesar ca vaccinarea antigripală să continue și în această perioadă de pandemie, prevenirea îmbolnăvirilor de orice fel este esențială. Riscurile de co-infecție COVID cu gripă duc la forme grave de boală, fapt demonstrat științific. Extindem vaccinarea antigripală gratuită pentru toate categoriile de populație”, a transmis Vlad Voiculescu.  Ministrul Sănătății recomandă celor care doresc vaccinul să îl solicite gratuit medicilor de familie.   Vaccinarea este cea mai sigură şi eficientă metodă de prevenire a îmbolnăvirilor prin gripă.";"2021-01-14T09:07:50+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"144";"106";"1058116737612843_3624230344334790";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"„Știu că și etapa de proiectare poate fi făcută profesionist, astfel încât proiectele de infrastructură să fie implementate la timp. De aceea o să pun accent pe dezvoltarea capacității administrative. Nu mai trebuie să fie livrate materiale de slabă calitate, doar pe principiul că “merge și așa”.”  A fost principalul mesaj pe care Cătălin Drulă, ministrul Transporturilor și Infrastructurii, l-a transmis în cadrul discuției purtate astăzi cu proiectanții care lucrează pe obiectivele de infrastructură rutieră.  „Le-am cerut determinare și profesionalism pentru că munca lor este o etapă foarte importantă în cadrul unui proiect de infrastructură și de ea depinde derularea întregului obiectiv”, a precizat Cătălin Drulă.   Ministrul Transporturilor a transmis, totodată, că procesele din sectorul public se vor desfășura „cu mai multă transparență și mai simplificat” și că orice problemă apărută poate fi rezolvată prin dialog.";"2021-01-13T16:30:01+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"145";"106";"1058116737612843_449288116232090";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Stelian Ion, Ministrul Justiției, vorbește despre prioritățile în Justiție.";"2021-01-13T16:22:18+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"146";"106";"1058116737612843_3624179477673210";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Legea care dădea posibilitatea rectorilor să aibă funcțiile pe viață a fost declarată, astăzi, neconstituțională în unanimitate.  Parlamentarii USR au fost singurii care au votat, în octombrie, împotriva legii și au atras atenția încă de atunci că legea este deopotrivă toxică pentru sistemul universitar și neconstituțională. Măsura ar fi dat liber baronizării universităților, un cadou special pentru rectorii cu carnet de partid. Tudorel Toader, rector la Universitatea „Alexandru Ioan Cuza” din Iași, este doar un exemplu.  Ce prevedea legea modificată de PSD? Elimina limita de două mandate pentru conducătorii instituțiilor de învățământ superior. Amendamentul a fost adus în Comisia de Apărare, ascunsă într-o inițiativă legislativă a Guvernului, de către PSD-istul Tit-Liviu Brăiloiu și prevedea că „mandatul unui rector este de 4 ani și poate fi reînoit”, fără limitare.  Să fie clar: #USRPLUS consideră că reforma în Educație trebuie să fie însoțită de o depolitizare la toate nivelurile. Doar deschizând competiția pentru alegerea unor alte persoane în funcția de rector asigurăm funcționarea democratică și meritocratică a învățământului superior.";"2021-01-13T15:30:00+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"147";"106";"1058116737612843_3623989841025507";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Primarii noștri fac ce trebuie: lucrează intens la amenajarea centrelor de vaccinare!  Flavia Boghiu, viceprimar al Brașovului, explică locuitorilor municipiului în ce stadiu de pregătire sunt cele patru centre care vor găzdui cele 16 puncte de vaccinare împotriva noului coronavirus și ce alte demersuri face Primăria Brașov pentru a facilita accesul cetățenilor la acestea și, implicit, la campania de vaccinare.  „Avansăm oră de oră cu lucrările la fiecare dintre aceste centre. Amenajăm, dotăm cu mobilier, infrastructură hardware și conexiuni la rețea, indicatoare și signalistică. Sperăm ca și chestiunea privind personalul medical care va deservi aceste centre să fie reglementată în cel mai scurt timp, ca să putem începe. Toate acestea ar face ca Brașovul să fie printre primele, dacă nu chiar primul municipiu mare pregătit pentru Etapa 2”, declară viceprimarul USR PLUS.  Fapte, nu vorbe.";"2021-01-13T14:30:15+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"148";"106";"1058116737612843_3623929957698162";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Ministrul Economiei, Claudiu Nasui, a avut, marți, cea de-a doua întâlnire cu ministrul Fondurilor Europene, Cristian Ghinea, pentru a găsi finanțare pentru Măsura 3 a schemele de ajutor de stat COVID, măsură lansată fără să aibă bugetul asigurat: „În bugetul pentru anul 2021 vom asigura toate fondurile necesare. De asemenea, încercăm să obținem toate avizele de la Comisia europeană pentru măsura 3, mai precis pentru grila de evaluare.   Am spus că tot ce am preluat voi duce la bun sfârșit. Fix asta voi face. Dar pe viitor, vom ajuta economia în alte moduri, mult mai eficiente”, a precizat Claudiu Năsui.  Încă din prima zi de mandat, Claudiu Năsui și-a setat ca prioritate principală organizarea și deblocarea schemelor de ajutor de stat COVID, căutând soluții alături de Cristian Ghinea pentru ca banii să ajungă efectiv la oameni.   Claudiu Năsui a luat următoarele măsuri:  ℹ️ a adăugat mai mulți oameni din minister să lucreze pe procesarea dosarelor de rambursare; ℹ️ a cerut oameni la ANPC, instituție aflată în subordinea ministerului, să vină în agențiile regionale unde sunt procesate dosare; ℹ️ a ameliorat platforma IT pentru a facilita procesarea mai rapidă a dosarelor. ℹ️ a cerut ajutor din partea Ministerului Justiției pentru a putea implica experți externi în evaluarea dosarelor.";"2021-01-13T13:40:00+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"149";"106";"1058116737612843_3623647477726410";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Vlad Voiculescu a explicat cum se va asigura Ministerul Sănătății că centrele de vaccinare din țară respectă standardele necesare de funcționare optimă și că nu există decalaje între ele. #RevolutiaBuneiGuvernari";"2021-01-13T11:59:01+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"150";"106";"1058116737612843_3623643614393463";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Construim spitale de la zero. Deputatul Emanuel Ungureanu a avut, astăzi, o discuție cu primarul Buzăului despre găsirea unui teren potrivit pentru construcția unui spital municipal cu ajutorul fondurilor europene. Zilele următoare Emanuel va avea o întâlnire cu ministrul Cristian Ghinea pentru a găsi soluții concrete pentru finanțarea proiectului.  Avem încredere că pentru îndeplinirea acestui obiectiv major, vom primi sprijinul și celorlalți parlamentari din județul Buzău. Trebuie să privim obiectivul lui Emanuel ca pe un proiect comunitar, în beneficiul cetățenilor. Facem ce am promis. #USRPLUSinParlament";"2021-01-13T11:40:39+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"151";"106";"1058116737612843_3623590257732132";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Miniștrii USR PLUS se țin de cuvânt și iau măsuri pentru o #Romaniefarahotie!";"2021-01-13T10:34:11+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"152";"106";"1058116737612843_3621398627951295";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"Îndepărtarea zidului din jurul Palatului Parlamentului va face parte dintr-un proiect mai amplu de deschidere, a transmis președintele Senatului, Anca Dragu, în cadrul unui interviu pentru Agerpres, în care a afirmat că dorește să înlăture zidurile fizice şi imaginare între Parlament şi cetăţean.   În cadrul interviului, Anca Dragu a vorbit atât despre primele măsuri adoptate ca președinte al Senatului, cât și despre domeniile în care se va implica activ din punct de vedere legislativ și cum își propune să crească nivelul încrederii românilor în parlamentari: http://bit.ly/3bxIVdi";"2021-01-12T14:11:21+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
"1";"153";"106";"1058116737612843_3619214594836365";"data";"fetched (200)";"2021-01-20 10:30:07.068137";"Facebook:/<page-id>/posts";"USR PLUS a spus încă din timpul campaniei electorale că va oferi predictibilitate în tot ceea ce va însemna activitatea parlamentară și cea ministerială. Asta înseamnă, înainte de toate, transparență în procesul decizional, respectiv spunerea adevărului, fără niciun fel de cosmetizare a lui, pentru ca cetățenii români să știe exact care este situația.   Este și ceea ce și-a propus, din prima zi la Ministerul Economiei, Claudiu Nasui, să ofere predictibilitate maximă, iar rezolvarea problemei schemelor de ajutor de stat rămâne prioritatea sa, arătând atât blocajele, cât și soluțiile la care lucrează pentru remedierea lor.  În cadrul unui interviu, Claudiu Năsui a vorbit despre situația privind înscrierile și plățile pentru cele trei măsuri, care a fost publicată pe site-ul Ministerului Economiei:";"2021-01-11T18:43:00+0000";"";"";"";"{""name"": ""Uniunea Salva\u021bi Rom\u00e2nia - USR"", ""id"": ""1058116737612843""}"
